right x, right y, right size, left x, left y, left size
1.502441,15.512207,26.914062,1.237549,16.162598,29.757812
1.502197,15.528564,26.925781,1.238037,16.163574,29.757812
1.501709,15.526123,26.910156,1.238770,16.169678,29.757812
1.503418,15.533203,26.910156,1.235107,16.172363,29.746094
1.524170,15.534180,26.914062,1.235596,16.170654,29.738281
1.502686,15.528320,26.914062,1.234863,16.168213,29.722656
1.501953,15.518799,26.890625,1.233887,16.172119,29.714844
1.494629,15.512207,26.855469,1.236328,16.160400,29.703125
1.495850,15.517822,26.851562,1.243164,16.162842,29.710938
1.491943,15.530762,26.832031,1.238281,16.165527,29.691406
1.496094,15.534912,26.832031,1.239014,16.166016,29.710938
1.510742,15.524902,26.812500,1.249512,16.161621,29.722656
1.515625,15.524658,26.796875,1.246338,16.158203,29.722656
1.516846,15.530518,26.789062,1.250977,16.163086,29.718750
1.509521,15.510742,26.804688,1.251709,16.165039,29.722656
1.519287,15.537598,26.828125,1.244629,16.160156,29.699219
1.512939,15.530518,26.839844,1.248779,16.165771,29.703125
1.512695,15.535645,26.835938,1.242920,16.160400,29.707031
1.511963,15.557373,26.796875,1.251465,16.166260,29.726562
1.509766,15.572754,26.796875,1.246338,16.158203,29.730469
1.519043,15.562256,26.816406,1.241455,16.159912,29.734375
1.516357,15.561279,26.824219,1.239502,16.156250,29.738281
1.499756,15.562500,26.824219,1.242676,16.150391,29.746094
1.506348,15.548096,26.828125,1.243164,16.152588,29.742188
1.498779,15.543701,26.828125,1.241699,16.146240,29.761719
1.516357,15.543457,26.820312,1.238281,16.149414,29.761719
1.507568,15.556396,26.816406,1.242432,16.163330,29.773438
1.507080,15.552002,26.828125,1.233154,16.166748,29.761719
1.491211,15.548828,26.843750,1.240479,16.161133,29.757812
1.485596,15.532227,26.863281,1.236816,16.158691,29.753906
1.485596,15.544189,26.824219,1.230469,16.157959,29.730469
1.482666,15.524170,26.835938,1.227295,16.151367,29.753906
1.479980,15.533203,26.843750,1.222900,16.161621,29.734375
1.483887,15.531982,26.871094,1.222168,16.154541,29.734375
1.483887,15.529297,26.867188,1.216553,16.169434,29.718750
1.482178,15.528564,26.882812,1.219482,16.165039,29.703125
1.500000,15.536133,26.839844,1.216797,16.181152,29.714844
1.486572,15.533203,26.847656,1.213867,16.182617,29.699219
1.482422,15.543701,26.839844,1.212402,16.189941,29.703125
1.499512,15.557129,26.804688,1.214111,16.178711,29.710938
1.506592,15.539795,26.804688,1.208008,16.169434,29.726562
1.509277,15.547607,26.785156,1.211914,16.176514,29.710938
1.508789,15.560547,26.785156,1.211670,16.190186,29.722656
1.522461,15.570801,26.773438,1.210938,16.182129,29.726562
1.520508,15.562744,26.800781,1.216797,16.187012,29.726562
1.519287,15.564453,26.808594,1.223633,16.192139,29.730469
1.508057,15.571777,26.789062,1.227783,16.195801,29.726562
1.508057,15.572754,26.789062,1.227051,16.195557,29.734375
1.501221,15.566895,26.828125,1.217285,16.191406,29.730469
1.489502,15.554688,26.832031,1.214844,16.188232,29.722656
1.493896,15.566406,26.835938,1.212402,16.190918,29.734375
1.489014,15.543701,26.855469,1.212891,16.193115,29.722656
1.489746,15.557861,26.859375,1.204102,16.189697,29.757812
1.486328,15.545654,26.890625,1.203369,16.195557,29.753906
1.486572,15.540771,26.875000,1.202881,16.193115,29.734375
1.487305,15.536133,26.886719,1.198975,16.194092,29.734375
1.481201,15.545166,26.867188,1.187744,16.195557,29.738281
1.488037,15.539307,26.867188,1.193359,16.192383,29.750000
1.491211,15.543213,26.875000,1.204590,16.186768,29.753906
1.498535,15.549805,26.867188,1.220947,16.195312,29.785156
1.490723,15.540039,26.890625,1.217285,16.192383,29.792969
1.494629,15.558838,26.851562,1.219727,16.206055,29.781250
1.502441,15.569336,26.851562,1.231689,16.204102,29.789062
1.494629,15.559570,26.871094,1.233887,16.216309,29.820312
1.494629,15.538086,26.890625,1.228760,16.222168,29.816406
1.505371,15.522461,26.890625,1.229248,16.220947,29.800781
1.511719,15.532227,26.867188,1.231201,16.222900,29.812500
1.521729,15.523438,26.875000,1.229248,16.222412,29.812500
1.517090,15.553467,26.824219,1.233154,16.225342,29.800781
1.517578,15.551514,26.828125,1.230469,16.223389,29.804688
1.508789,15.537842,26.875000,1.232422,16.226074,29.792969
1.520508,15.550293,26.875000,1.238770,16.230957,29.820312
1.526611,15.550781,26.839844,1.240723,16.231445,29.812500
1.517334,15.545410,26.878906,1.238281,16.234619,29.792969
1.522461,15.558350,26.875000,1.232666,16.234131,29.789062
1.526855,15.549805,26.890625,1.237305,16.229492,29.808594
1.514893,15.525391,26.890625,1.238770,16.241943,29.800781
1.524902,15.539062,26.867188,1.235352,16.244141,29.800781
1.519287,15.550781,26.871094,1.235840,16.235840,29.785156
1.524414,15.549805,26.851562,1.226074,16.236328,29.769531
1.511230,15.533936,26.859375,1.235352,16.241943,29.808594
1.517822,15.532715,26.859375,1.230713,16.237793,29.804688
1.527344,15.540039,26.847656,1.235352,16.233398,29.792969
1.522217,15.517090,26.875000,1.236816,16.232422,29.785156
1.530762,15.523438,26.875000,1.234863,16.239746,29.777344
1.520264,15.526855,26.847656,1.232666,16.238770,29.789062
1.519775,15.513672,26.855469,1.231445,16.252686,29.796875
1.506348,15.505615,26.878906,1.228760,16.249512,29.792969
1.510498,15.489990,26.890625,1.230713,16.254639,29.785156
1.519043,15.499268,26.875000,1.225586,16.247559,29.789062
1.511230,15.498779,26.863281,1.232422,16.250244,29.773438
1.510498,15.506836,26.894531,1.227539,16.244141,29.777344
1.500977,15.510742,26.871094,1.230713,16.249023,29.773438
1.489258,15.498535,26.890625,1.233154,16.253418,29.785156
1.510742,15.498535,26.871094,1.234863,16.252441,29.792969
1.500244,15.502197,26.855469,1.238770,16.247559,29.777344
1.501953,15.506348,26.855469,1.234131,16.249268,29.773438
1.507568,15.517090,26.867188,1.238037,16.242432,29.761719
1.502686,15.515869,26.855469,1.241943,16.236328,29.757812
1.505615,15.516846,26.859375,1.239258,16.243896,29.761719
1.500244,15.522461,26.847656,1.236572,16.250000,29.765625
1.491943,15.519287,26.867188,1.237061,16.238525,29.757812
1.498779,15.527832,26.878906,1.242676,16.235596,29.761719
1.485107,15.515137,26.871094,1.240234,16.234619,29.765625
1.496582,15.517090,26.894531,1.237061,16.233154,29.761719
1.500732,15.514893,26.871094,1.233643,16.234863,29.769531
1.507812,15.522461,26.871094,1.226318,16.224854,29.773438
1.505371,15.509033,26.898438,1.227783,16.226562,29.785156
1.510254,15.515381,26.898438,1.223877,16.219482,29.757812
1.509277,15.523682,26.898438,1.224854,16.220215,29.765625
1.522217,15.524170,26.878906,1.222168,16.204834,29.769531
1.518066,15.530518,26.871094,1.224365,16.209229,29.773438
1.508057,15.527832,26.867188,1.224365,16.220703,29.761719
1.509277,15.533447,26.867188,1.226807,16.214600,29.773438
1.507324,15.541260,26.878906,1.231689,16.227783,29.785156
1.495605,15.525146,26.875000,1.231201,16.234619,29.808594
1.495361,15.528320,26.875000,1.224609,16.233643,29.785156
1.501709,15.532471,26.871094,1.225830,16.233154,29.781250
1.509521,15.541992,26.855469,1.225830,16.235352,29.773438
1.519287,15.541504,26.828125,1.222900,16.237793,29.785156
1.509033,15.534668,26.828125,1.230469,16.243164,29.804688
1.513428,15.543213,26.832031,1.228027,16.243652,29.796875
1.507568,15.533203,26.847656,1.229248,16.230713,29.781250
1.517334,15.541504,26.847656,1.226807,16.234863,29.785156
1.518555,15.545654,26.812500,1.228027,16.237061,29.781250
1.517090,15.536377,26.812500,1.228271,16.227295,29.792969
1.502441,15.528564,26.808594,1.233398,16.238770,29.796875
1.513916,15.506836,26.843750,1.233398,16.234131,29.804688
1.508301,15.514160,26.851562,1.232422,16.228516,29.792969
1.511963,15.519775,26.859375,1.237061,16.225586,29.792969
1.509033,15.508301,26.859375,1.237061,16.224121,29.804688
1.492432,15.499268,26.863281,1.238037,16.218506,29.792969
1.479004,15.486816,26.882812,1.236572,16.213379,29.785156
1.469971,15.479980,26.859375,1.240479,16.223389,29.808594
1.474121,15.480469,26.851562,1.246094,16.212646,29.800781
1.486084,15.476807,26.867188,1.241943,16.218506,29.789062
1.487549,15.487549,26.835938,1.251709,16.204346,29.792969
1.473633,15.491211,26.828125,1.256592,16.204834,29.796875
1.473633,15.481934,26.843750,1.255127,16.214111,29.781250
1.480957,15.496338,26.847656,1.253418,16.224854,29.789062
1.473633,15.483643,26.839844,1.256104,16.211670,29.773438
1.476807,15.479736,26.839844,1.251709,16.223633,29.785156
1.465820,15.460693,26.855469,1.249756,16.217773,29.792969
1.460205,15.466553,26.835938,1.257568,16.216309,29.804688
1.469482,15.445312,26.832031,1.261963,16.222656,29.816406
1.476318,15.446533,26.839844,1.255859,16.225342,29.804688
1.470703,15.455566,26.871094,1.252197,16.222900,29.804688
1.467285,15.453857,26.882812,1.252197,16.230225,29.792969
1.458496,15.450684,26.863281,1.259521,16.230957,29.812500
1.468994,15.458496,26.882812,1.256348,16.230713,29.808594
1.471680,15.435059,26.902344,1.256592,16.238770,29.792969
1.466064,15.431396,26.910156,1.253906,16.248535,29.800781
1.455078,15.435303,26.910156,1.254883,16.240479,29.832031
1.451172,15.418457,26.921875,1.252197,16.245117,29.832031
1.443848,15.421387,26.914062,1.250732,16.239014,29.808594
1.459229,15.432373,26.910156,1.252686,16.230469,29.800781
1.449219,15.416748,26.933594,1.257812,16.234863,29.781250
1.449219,15.427002,26.933594,1.256836,16.230713,29.792969
1.435791,15.431885,26.933594,1.259521,16.234863,29.800781
1.437500,15.434570,26.925781,1.258301,16.239258,29.808594
1.454102,15.439697,26.929688,1.251465,16.233643,29.804688
1.446045,15.437744,26.925781,1.249023,16.241699,29.808594
1.439697,15.440186,26.910156,1.242432,16.246826,29.792969
1.442871,15.431641,26.929688,1.251221,16.253418,29.792969
1.437256,15.447266,26.917969,1.247314,16.240479,29.781250
1.441895,15.441406,26.906250,1.245361,16.236328,29.781250
1.441895,15.424561,26.933594,1.248779,16.232910,29.773438
1.466064,15.445068,26.878906,1.242676,16.232178,29.785156
1.479248,15.446045,26.859375,1.237061,16.231689,29.789062
1.484619,15.447021,26.851562,1.240234,16.232178,29.777344
1.479248,15.437012,26.898438,1.235840,16.234375,29.773438
1.483643,15.452637,26.886719,1.234619,16.231934,29.773438
1.486816,15.464111,26.914062,1.243896,16.219971,29.777344
1.477783,15.451904,26.902344,1.250244,16.225830,29.769531
1.487549,15.454590,26.906250,1.250732,16.222168,29.781250
1.501465,15.468750,26.886719,1.255615,16.227295,29.796875
1.488770,15.474121,26.902344,1.262207,16.219727,29.792969
1.477051,15.481934,26.902344,1.265137,16.202148,29.785156
1.475586,15.467285,26.863281,1.267334,16.206299,29.765625
1.485840,15.469482,26.882812,1.268066,16.206543,29.761719
1.488037,15.453125,26.898438,1.266357,16.212891,29.773438
1.485107,15.460693,26.898438,1.260742,16.211182,29.753906
1.483154,15.453613,26.859375,1.260742,16.215332,29.761719
1.478027,15.448975,26.855469,1.252930,16.212158,29.769531
1.470215,15.458984,26.835938,1.251709,16.217773,29.781250
1.464111,15.436035,26.847656,1.249023,16.206299,29.785156
1.476074,15.451172,26.855469,1.252197,16.213867,29.808594
1.466309,15.455566,26.847656,1.250488,16.209473,29.812500
1.464111,15.454102,26.832031,1.245850,16.217529,29.812500
1.473145,15.449951,26.835938,1.238525,16.216553,29.824219
1.471680,15.449707,26.808594,1.238281,16.223877,29.816406
1.467773,15.435547,26.792969,1.235352,16.227051,29.804688
1.477295,15.442871,26.824219,1.235352,16.237305,29.816406
1.469971,15.458008,26.773438,1.236816,16.232910,29.800781
1.472168,15.448730,26.777344,1.239746,16.231934,29.824219
1.475830,15.457031,26.746094,1.241699,16.231201,29.816406
1.471436,15.459229,26.777344,1.249756,16.236816,29.839844
1.475342,15.440430,26.812500,1.245117,16.246338,29.824219
1.467285,15.454346,26.812500,1.246826,16.252197,29.832031
1.472168,15.445068,26.816406,1.256104,16.251709,29.828125
1.462891,15.451904,26.816406,1.252686,16.248291,29.820312
1.478516,15.452881,26.820312,1.248047,16.246094,29.812500
1.476562,15.458984,26.812500,1.244141,16.240479,29.796875
1.474854,15.443115,26.816406,1.252441,16.251221,29.820312
1.472412,15.435547,26.859375,1.245361,16.260254,29.816406
1.469727,15.427002,26.906250,1.251465,16.239502,29.824219
1.476318,15.431396,26.886719,1.244141,16.238770,29.804688
1.473633,15.429199,26.890625,1.249023,16.236816,29.800781
1.473389,15.434570,26.882812,1.247314,16.251953,29.804688
1.472168,15.429199,26.894531,1.242432,16.243408,29.796875
1.481445,15.425293,26.914062,1.242676,16.242432,29.796875
1.479492,15.433105,26.890625,1.244385,16.240479,29.800781
1.470459,15.414795,26.894531,1.239990,16.249023,29.796875
1.462158,15.414062,26.917969,1.239014,16.245361,29.796875
1.466553,15.417725,26.902344,1.245605,16.238770,29.789062
1.468018,15.418945,26.894531,1.240479,16.239502,29.789062
1.468994,15.418457,26.886719,1.240234,16.240967,29.789062
1.471191,15.420654,26.859375,1.244141,16.239502,29.769531
1.456055,15.416504,26.890625,1.245850,16.237549,29.769531
1.454102,15.407471,26.929688,1.253662,16.235840,29.757812
1.458008,15.423584,26.902344,1.248047,16.231689,29.757812
1.455811,15.413330,26.910156,1.243164,16.232910,29.753906
1.462158,15.413086,26.906250,1.248291,16.221680,29.750000
1.453857,15.424561,26.914062,1.239258,16.225098,29.742188
1.453125,15.429932,26.886719,1.235352,16.215332,29.742188
1.440918,15.413818,26.898438,1.228516,16.220947,29.734375
1.440918,15.429688,26.882812,1.234131,16.211182,29.726562
1.445068,15.426758,26.863281,1.233643,16.228760,29.726562
1.453857,15.432861,26.847656,1.234131,16.215332,29.734375
1.455566,15.432373,26.855469,1.233398,16.218262,29.738281
1.460205,15.451660,26.816406,1.236084,16.221680,29.742188
1.459961,15.444580,26.789062,1.232910,16.224121,29.742188
1.458008,15.469482,26.769531,1.236328,16.230225,29.753906
1.456543,15.458740,26.773438,1.233643,16.225586,29.734375
1.468018,15.453613,26.761719,1.228516,16.231689,29.726562
1.468506,15.459961,26.769531,1.236816,16.233398,29.750000
1.479492,15.457520,26.796875,1.229736,16.243652,29.742188
1.477295,15.445557,26.785156,1.236084,16.229248,29.753906
1.483398,15.462891,26.792969,1.237061,16.234131,29.761719
1.476807,15.474121,26.796875,1.237549,16.228271,29.734375
1.481934,15.467773,26.800781,1.237549,16.222168,29.722656
1.479980,15.465088,26.812500,1.241699,16.218750,29.738281
1.487549,15.465576,26.851562,1.238281,16.217529,29.726562
1.488281,15.467041,26.824219,1.230713,16.218262,29.730469
1.490479,15.468262,26.839844,1.235840,16.229980,29.734375
1.501221,15.459229,26.843750,1.238770,16.223389,29.718750
1.501709,15.451416,26.855469,1.239258,16.220215,29.707031
1.498047,15.451904,26.847656,1.240967,16.217529,29.707031
1.489258,15.450439,26.851562,1.243164,16.220215,29.710938
1.498047,15.457764,26.828125,1.242432,16.212402,29.691406
1.496338,15.459229,26.812500,1.242432,16.215820,29.695312
1.482178,15.452637,26.824219,1.241943,16.219238,29.699219
1.477295,15.453857,26.804688,1.245117,16.229980,29.675781
1.488525,15.450928,26.808594,1.246582,16.228760,29.675781
1.479492,15.443604,26.851562,1.246826,16.243408,29.679688
1.489502,15.442627,26.863281,1.245850,16.246338,29.679688
1.483643,15.429688,26.875000,1.249268,16.237061,29.671875
1.479248,15.430908,26.847656,1.246582,16.238525,29.671875
1.478516,15.438965,26.808594,1.245361,16.248047,29.671875
1.487793,15.451416,26.835938,1.245605,16.253418,29.683594
1.490723,15.450439,26.835938,1.250244,16.252197,29.679688
1.502197,15.452637,26.816406,1.247314,16.246826,29.675781
1.500977,15.458496,26.812500,1.250244,16.254883,29.683594
1.495361,15.454590,26.808594,1.243408,16.247803,29.707031
1.489502,15.454590,26.792969,1.247314,16.255615,29.707031
1.499512,15.462646,26.789062,1.244873,16.259277,29.707031
1.496094,15.449219,26.789062,1.235596,16.273438,29.695312
1.516602,15.463379,26.789062,1.240234,16.260498,29.695312
1.515137,15.460938,26.789062,1.242920,16.256104,29.699219
1.510254,15.467773,26.832031,1.250244,16.264160,29.687500
1.503174,15.456299,26.859375,1.250977,16.254883,29.664062
1.501465,15.439941,26.875000,1.248535,16.251953,29.667969
1.502930,15.456299,26.871094,1.251221,16.250244,29.664062
1.507080,15.446777,26.878906,1.246582,16.250977,29.660156
1.499512,15.444092,26.847656,1.244629,16.252930,29.656250
1.495117,15.429932,26.847656,1.246582,16.259033,29.652344
1.492676,15.431885,26.832031,1.251465,16.259521,29.656250
1.495361,15.426758,26.851562,1.244873,16.248779,29.636719
1.498535,15.436523,26.871094,1.244141,16.240234,29.632812
1.497803,15.426025,26.914062,1.250244,16.229736,29.628906
1.499268,15.429932,26.894531,1.248779,16.236084,29.632812
1.507812,15.429688,26.902344,1.250488,16.230469,29.628906
1.503418,15.417236,26.914062,1.259277,16.224854,29.636719
1.497314,15.428955,26.906250,1.263428,16.218750,29.632812
1.498535,15.416016,26.929688,1.261230,16.232666,29.632812
1.497559,15.421387,26.953125,1.263428,16.223877,29.625000
1.501221,15.418945,26.933594,1.268555,16.225830,29.644531
1.491699,15.410400,26.929688,1.270020,16.219727,29.648438
1.513184,15.438721,26.910156,1.266846,16.222412,29.644531
1.510742,15.434570,26.890625,1.263672,16.222412,29.625000
1.505615,15.443359,26.859375,1.267822,16.231445,29.640625
1.506592,15.460938,26.863281,1.270020,16.238281,29.644531
1.501953,15.458740,26.855469,1.276123,16.242920,29.656250
1.498291,15.440430,26.855469,1.277832,16.227783,29.652344
1.499268,15.456055,26.855469,1.276123,16.219482,29.632812
1.510010,15.454346,26.863281,1.268066,16.219238,29.656250
1.517578,15.451904,26.910156,1.259521,16.218750,29.644531
1.516113,15.449463,26.921875,1.267578,16.216553,29.644531
1.521240,15.451904,26.910156,1.271484,16.217285,29.648438
1.508301,15.440674,26.921875,1.275391,16.215576,29.656250
1.510742,15.437744,26.914062,1.263428,16.225586,29.636719
1.499756,15.454346,26.906250,1.259766,16.231201,29.632812
1.506836,15.451416,26.882812,1.259766,16.224609,29.625000
1.504395,15.440430,26.894531,1.265869,16.240479,29.636719
1.508301,15.448486,26.894531,1.264648,16.233887,29.628906
1.512451,15.459961,26.882812,1.264160,16.224609,29.609375
1.507812,15.441895,26.878906,1.260498,16.238281,29.613281
1.517578,15.448730,26.855469,1.269043,16.242920,29.617188
1.502197,15.439453,26.835938,1.276367,16.236816,29.605469
1.514648,15.472412,26.855469,1.280029,16.229736,29.601562
1.507324,15.468994,26.847656,1.282959,16.229736,29.625000
1.508301,15.473389,26.832031,1.288330,16.233643,29.621094
1.505371,15.467041,26.812500,1.288818,16.226562,29.613281
1.505127,15.468018,26.808594,1.290039,16.218994,29.621094
1.505127,15.484131,26.796875,1.290527,16.237793,29.632812
1.493408,15.477295,26.851562,1.293701,16.235840,29.648438
1.490234,15.469727,26.824219,1.293457,16.232178,29.636719
1.494873,15.477783,26.812500,1.292480,16.228760,29.636719
1.496826,15.477051,26.855469,1.291260,16.221436,29.632812
1.490479,15.475830,26.867188,1.296875,16.221191,29.617188
1.490723,15.471680,26.863281,1.291748,16.223389,29.636719
1.503662,15.455322,26.882812,1.296631,16.218506,29.621094
1.499756,15.458008,26.839844,1.294189,16.205322,29.632812
1.504395,15.470215,26.851562,1.296875,16.204590,29.628906
1.508545,15.479980,26.804688,1.296631,16.204834,29.640625
1.498047,15.474609,26.816406,1.292480,16.205811,29.656250
1.502930,15.476074,26.808594,1.292480,16.202393,29.656250
1.503662,15.466064,26.796875,1.292480,16.197266,29.656250
1.494873,15.454102,26.800781,1.293213,16.200439,29.652344
1.500732,15.456543,26.828125,1.300049,16.207520,29.660156
1.503418,15.458984,26.812500,1.299316,16.203369,29.671875
1.508301,15.456543,26.796875,1.296387,16.199463,29.671875
1.502441,15.438232,26.808594,1.297852,16.199707,29.683594
1.495117,15.439697,26.792969,1.294922,16.203125,29.687500
1.501953,15.452148,26.808594,1.296875,16.200928,29.683594
1.492432,15.444092,26.789062,1.302002,16.206543,29.695312
1.500244,15.436035,26.789062,1.300537,16.202637,29.691406
1.493652,15.448486,26.765625,1.301514,16.196533,29.679688
1.503662,15.460693,26.769531,1.308105,16.194824,29.683594
1.504639,15.440674,26.812500,1.298340,16.193848,29.687500
1.514404,15.443359,26.792969,1.304199,16.194092,29.683594
1.508057,15.438477,26.828125,1.299316,16.198730,29.675781
1.512207,15.446289,26.812500,1.303467,16.187500,29.671875
1.509277,15.442383,26.824219,1.307617,16.198486,29.667969
1.504883,15.450928,26.820312,1.307373,16.195068,29.664062
1.505859,15.460449,26.785156,1.311279,16.195068,29.664062
1.503174,15.451660,26.796875,1.308838,16.191406,29.656250
1.509277,15.449219,26.800781,1.306885,16.191650,29.648438
1.508789,15.446777,26.828125,1.308350,16.181885,29.636719
1.502686,15.442139,26.828125,1.298828,16.190186,29.621094
1.508057,15.449463,26.847656,1.298584,16.190918,29.621094
1.517334,15.439209,26.851562,1.298096,16.181152,29.625000
1.520264,15.451172,26.863281,1.307129,16.181641,29.632812
1.511719,15.450928,26.847656,1.304199,16.184082,29.621094
1.511963,15.463867,26.843750,1.297607,16.178955,29.617188
1.510254,15.449219,26.875000,1.298096,16.172852,29.605469
1.506592,15.439697,26.855469,1.295898,16.173828,29.617188
1.509033,15.442627,26.839844,1.300049,16.169434,29.613281
1.512451,15.439453,26.839844,1.301270,16.168701,29.609375
1.513916,15.436035,26.847656,1.297852,16.177979,29.605469
1.502441,15.420410,26.875000,1.300537,16.180176,29.613281
1.512207,15.422607,26.851562,1.296143,16.169922,29.585938
1.515381,15.426025,26.867188,1.298096,16.169189,29.625000
1.507812,15.425049,26.894531,1.297607,16.176025,29.617188
1.516113,15.444092,26.875000,1.302490,16.175293,29.625000
1.515381,15.443848,26.851562,1.302490,16.171875,29.609375
1.509033,15.441650,26.835938,1.296631,16.175049,29.609375
1.507812,15.419678,26.851562,1.303711,16.176025,29.609375
1.496338,15.430420,26.855469,1.302734,16.184082,29.632812
1.500000,15.416016,26.882812,1.293701,16.187012,29.632812
1.499023,15.425293,26.851562,1.296875,16.182617,29.636719
1.494873,15.421631,26.851562,1.302979,16.184570,29.636719
1.505127,15.424072,26.859375,1.301025,16.178223,29.628906
1.514160,15.417236,26.859375,1.301270,16.173828,29.625000
1.506348,15.433594,26.843750,1.298828,16.172852,29.617188
1.502441,15.422852,26.863281,1.298340,16.176758,29.613281
1.499023,15.424316,26.839844,1.292725,16.171143,29.613281
1.500732,15.420410,26.851562,1.296875,16.172363,29.628906
1.505371,15.438721,26.816406,1.296387,16.166748,29.613281
1.498535,15.424805,26.835938,1.299072,16.169922,29.625000
1.489746,15.415283,26.839844,1.301025,16.178955,29.601562
1.500244,15.419189,26.816406,1.296387,16.181396,29.601562
1.494385,15.418213,26.820312,1.301758,16.176514,29.605469
1.491455,15.429199,26.812500,1.286133,16.170898,29.613281
1.487305,15.410156,26.851562,1.284180,16.175049,29.609375
1.487061,15.411133,26.859375,1.284424,16.176514,29.617188
1.476318,15.396973,26.882812,1.285889,16.186035,29.609375
1.481934,15.396973,26.875000,1.273682,16.189453,29.621094
1.482910,15.397217,26.851562,1.282959,16.182861,29.617188
1.489990,15.394287,26.871094,1.280273,16.188232,29.613281
1.485596,15.394287,26.820312,1.281982,16.183105,29.609375
1.486084,15.403564,26.824219,1.283203,16.186768,29.613281
1.482910,15.416504,26.851562,1.285156,16.180176,29.609375
1.487305,15.422119,26.800781,1.285156,16.184082,29.597656
1.488037,15.416504,26.824219,1.286377,16.182129,29.605469
1.488770,15.430176,26.816406,1.283936,16.172363,29.601562
1.483154,15.438477,26.804688,1.288086,16.170654,29.593750
1.465576,15.426758,26.843750,1.291504,16.173096,29.605469
1.462402,15.422607,26.839844,1.282715,16.166016,29.585938
1.464600,15.433594,26.808594,1.289307,16.164795,29.585938
1.468994,15.429199,26.800781,1.290039,16.159912,29.582031
1.469971,15.419922,26.808594,1.285400,16.172119,29.582031
1.480225,15.418945,26.789062,1.288574,16.168213,29.582031
1.479004,15.429199,26.781250,1.289551,16.167480,29.578125
1.488037,15.418457,26.785156,1.284912,16.173096,29.578125
1.486328,15.422363,26.777344,1.293213,16.185547,29.570312
1.478027,15.429932,26.773438,1.297607,16.193115,29.578125
1.481201,15.430908,26.777344,1.311035,16.192139,29.597656
1.490479,15.429443,26.777344,1.308105,16.207031,29.589844
1.477295,15.440430,26.781250,1.300293,16.206055,29.605469
1.473877,15.439941,26.761719,1.303955,16.214844,29.621094
1.484131,15.453125,26.722656,1.296875,16.211670,29.609375
1.502930,15.456299,26.742188,1.291748,16.207031,29.593750
1.506592,15.448975,26.785156,1.295898,16.208252,29.609375
1.508545,15.456543,26.765625,1.292725,16.213867,29.601562
1.500488,15.444336,26.781250,1.295654,16.205566,29.601562
1.493896,15.465332,26.773438,1.299072,16.209473,29.621094
1.507080,15.466797,26.781250,1.299316,16.205811,29.605469
1.508057,15.467285,26.769531,1.297119,16.208984,29.609375
1.509033,15.469971,26.750000,1.297363,16.212891,29.605469
1.499268,15.467285,26.750000,1.295898,16.200439,29.593750
1.495361,15.449219,26.761719,1.299316,16.199707,29.574219
1.502686,15.454590,26.746094,1.299316,16.203125,29.570312
1.490967,15.436035,26.777344,1.297363,16.203857,29.566406
1.490967,15.437500,26.765625,1.291016,16.209717,29.562500
1.496582,15.430908,26.816406,1.288574,16.215332,29.554688
1.497803,15.428467,26.796875,1.282227,16.216797,29.550781
1.495850,15.418701,26.812500,1.282959,16.218018,29.546875
1.486328,15.421387,26.808594,1.284912,16.203369,29.531250
1.484131,15.414795,26.808594,1.280518,16.204346,29.515625
1.480957,15.412598,26.800781,1.276855,16.211670,29.527344
1.475830,15.397705,26.812500,1.272705,16.204346,29.527344
1.479736,15.403564,26.812500,1.278809,16.214355,29.519531
1.488281,15.398682,26.828125,1.272217,16.212646,29.523438
1.486572,15.411133,26.832031,1.271973,16.208984,29.515625
1.488525,15.416016,26.804688,1.269043,16.207764,29.500000
1.484131,15.416260,26.808594,1.268555,16.207764,29.492188
1.482422,15.422607,26.769531,1.266846,16.210449,29.492188
1.482178,15.424072,26.789062,1.265381,16.207764,29.488281
1.477539,15.430664,26.785156,1.262695,16.207764,29.488281
1.477051,15.432129,26.773438,1.269287,16.216553,29.507812
1.474121,15.419922,26.789062,1.272705,16.212158,29.492188
1.476318,15.431396,26.777344,1.271729,16.207275,29.496094
1.477539,15.441406,26.773438,1.273926,16.212891,29.492188
1.473877,15.441895,26.804688,1.269531,16.213135,29.500000
1.475342,15.446533,26.765625,1.269043,16.208740,29.496094
1.480713,15.438721,26.789062,1.261475,16.208252,29.472656
1.477783,15.451904,26.769531,1.261475,16.209961,29.476562
1.485596,15.447998,26.800781,1.258545,16.209473,29.472656
1.493164,15.451416,26.765625,1.256104,16.202393,29.488281
1.500488,15.440674,26.796875,1.257568,16.205322,29.480469
1.487305,15.437012,26.792969,1.254395,16.209473,29.476562
1.492188,15.435059,26.828125,1.256592,16.208252,29.472656
1.492432,15.442627,26.835938,1.260986,16.215820,29.476562
1.492188,15.446045,26.824219,1.261230,16.220459,29.476562
1.491699,15.457275,26.812500,1.264160,16.218262,29.496094
1.491211,15.462646,26.804688,1.266357,16.213135,29.496094
1.491211,15.455811,26.812500,1.266357,16.224365,29.476562
1.490723,15.458984,26.804688,1.266602,16.221191,29.468750
1.501221,15.465820,26.824219,1.266846,16.222168,29.476562
1.494385,15.460938,26.812500,1.265381,16.221680,29.468750
1.487793,15.456787,26.832031,1.260010,16.224365,29.472656
1.485840,15.460205,26.824219,1.261475,16.224609,29.457031
1.481689,15.447754,26.832031,1.263916,16.221191,29.457031
1.481445,15.453369,26.828125,1.262207,16.211182,29.453125
1.483643,15.434814,26.855469,1.262695,16.213867,29.464844
